249,26,
249,269,1
250,317,100
250,432,1
250,433,0.16
250,6,1
250,15,1.5
250,16,1
250,243,1
250,205,1
250,25,1
250,26,0.5
251,77,1
251,106,200
251,28,5
251,2,0.16
251,253,1
251,235,5
251,48,0.5
251,47,5
251,62,1
251,18,
251,30,
252,434,1
252,120,4
252,363,0.16
252,362,0.16
252,128,2
252,21,0.2
252,23,1
252,24,0.5
252,254,1
252,36,100
252,234,
252,41,1
252,311,0.5
252,62,1
252,435,0.5
252,17,1
253,6,1
253,249,100
253,2,0.16
253,23,0.5
253,289,30
253,78,30
253,399,0.3
253,436,1
253,18,
253,30,
253,47,2
254,133,1
254,6,1
254,73,0.25
254,67,0.5
254,21,1
254,14,1
254,127,
254,8,
254,26,
254,15,1
254,24,1
254,54,1
254,17,0.5
254,10,1
254,23,1
255,139,2
255,14,1
255,35,1
255,141,2
255,18,
255,30,
255,37,
256,245,5
256,2,0.5
256,83,3
256,14,1
256,6,1
256,437,1
256,36,0.5
256,171,1
257,323,1
257,383,2
257,36,2
257,321,1
258,438,1
258,14,1
258,75,4
258,126,1
259,38,3
259,45,3
259,75,1
259,35,1
259,18,
259,30,
259,37,
260,32,1
260,298,3
260,36,2.5
260,23,1
260,121,1
260,14,1
260,242,2
260,24,1
260,8,2
261,28,4
261,82,10
261,77,1
261,18,
261,30,
261,47,
261,439,4
262,343,190
262,2,0.25
262,61,20
262,6,1
262,26,
262,54,5
262,17,2
262,9,2
262,10,1
262,30,
263,36,1.5
263,440,1
263,88,1
263,441,2
264,77,1
264,242,2
264,72,2
264,71,2
264,2,0.16
264,28,2
264,75,2
264,74,1
264,250,3
264,30,
264,118,
265,410,1
265,226,2
265,154,1
265,30,
265,113,2
265,442,2
265,5,1
265,25,
265,26,
266,443,2
266,444,3
266,36,7
266,75,1
266,265,
267,88,2.5
267,314,1.5
267,104,2
268,139,2
268,138,6
268,109,3
268,45,1
269,204,180
269,14,1
269,131,0.5
269,21,0.2
269,52,
269,400,3
269,17,2
269,205,1
269,30,
269,25,1
270,445,2
270,2,3
270,73,3
270,6,1
270,10,1
270,62,0.5
270,54,0.5
270,26,0.5
270,25,1
271,446,250
271,2,0.16
271,23,0.5
271,57,80
271,78,
271,47,2
271,37,
271,74,1
271,75,1
271,250,2
271,24,0.5
271,54,1
271,17,0.5
271,18,
271,30,
271,113,2
272,383,2
272,36,2
272,75,0.5
272,74,0.3
272,17,1.5
273,6,1
273,231,1
273,101,3
273,17,1
274,447,1
274,4,0.5
274,21,0.5
274,2,0.25
274,73,0.16
274,14,1
274,6,1
274,25,0.5
274,26,0.5
274,54,1
274,62,0.5
274,10,1
274,30,
275,448,5
275,107,3
275,77,1
275,47,2
275,119,1
275,250,1
276,449,1
276,46,3
276,291,0.25
276,450,1
276,239,50
276,191,2
276,47,1
276,104,1
276,30,
276,18,
276,2,1
277,451,2
277,21,0.5
277,107,4
277,6,1
277,14,1
277,127,0.5
277,25,1
277,26,0.5
278,223,1
278,347,2
278,74,0.5
278,18,
278,30,
279,335,4
279,239,4
279,450,0.5
279,432,0.5
279,46,4
279,452,
280,298,0.5
280,14,2
280,21,1
280,6,1
280,41,0.5
280,18,
281,401,1
281,21,0.5
281,2,0.25
281,120,200
281,14,1
281,143,0.2
282,32,1
282,453,3
282,23,0.5
282,21,0.5
282,54,1
282,2,0.5
282,25,0.5
282,14,1
283,454,1
283,442,2
283,52,1
283,143,0.16
283,14,1
283,18,
283,10,1
283,8,1
283,400,1
283,7,0.3
284,455,300
284,456,14
284,203,3
284,31,1
284,54,1
284,17,0.5
284,25,
284,54,2
284,36,2
284,17,1
284,272,1
284,25,0.3
284,30,
285,457,1
285,75,1
285,104,1
285,292,
285,264,0.5
285,458,2
285,459,
286,460,1.5
286,75,1
286,444,2
286,36,3
286,331,1
286,459,
287,461,50
287,462,1
287,107,3
287,21,0.3
287,6,1
287,234,0.5
287,453,0.5
287,62,0.5
287,30,
288,75,500
288,378,4
288,378,3
288,463,2
288,464,5
288,465,
288,329,
288,218,
289,466,1
289,467,1
289,342,0.5
289,104,2
289,458,1.5
289,468,0.25
289,459,
290,139,4
290,141,2
290,319,100
290,356,2
290,325,2
290,115,3
290,154,2
290,207,2
290,347,1
290,93,1
290,17,2
290,154,3
290,18,
290,30,
291,44,0.5
291,2,2
291,94,1
291,325,3
291,129,1
291,469,
291,154,1
291,18,
291,45,0.2
291,17,0.25
292,223,1
292,401,1
292,14,1
293,470,1
293,276,0.5
293,277,0.5
293,143,0.3
293,176,1
293,65,1
293,327,1
293,16,2
293,18,0.25
293,17,0.25
294,410,1
294,268,0.5
294,471,2
294,17,3
294,324,0.5
294,8,
295,472,1
295,14,1
295,35,1
295,18,
295,30,
295,37,
296,473,1
296,2,0.5
296,143,0.3
296,276,0.25
296,285,
296,306,
296,474,1
296,15,0.3
296,311,0.5
296,17,0.6
296,62,0.6
296,222,2
296,435,1
296,234,0.3
297,120,200
297,6,1
297,10,1
297,163,1
297,475,
297,30,
298,476,2
298,5,1
298,107,2
298,21,1
298,477,1
298,163,1
298,143,0.25
298,113,2
298,25,1
298,26,0.25
298,36,0.3
298,10,2
298,54,3
298,205,1
299,378,2
299,75,200
299,222,0.2
299,444,2
300,478,1
300,36,200
300,18,
300,17,
300,479,
301,445,3
301,57,3
301,133,1
301,2,0.25
301,21,0.5
301,32,1
301,36,600
301,24,1
301,163,1
302,383,2
302,36,4
302,378,4
302,75,1
303,6,1
303,393,1
303,73,0.16
303,2,0.16
303,21,0.5
303,14,1
303,30,
304,480,2
304,222,1
304,481,0.6
304,265,5
304,465,250
304,482,
305,483,300
305,240,1
305,484,0.25
305,156,0.5
305,127,
305,26,1
305,470,1
306,132,2
306,77,1
306,46,5
306,107,4
306,18,
306,30,
306,47,3
306,23,0.5
306,107,4
306,37,
307,485,8
307,2,0.16
307,23,0.5
307,78,
307,47,2
307,37,
307,18,
307,113,2
307,121,0.3
307,74,1
307,75,0.6
307,24,0.5
307,54,1
307,10,1
307,30,
308,201,1
308,6,1
308,127,1
308,18,0.25
308,25,1
308,26,
309,444,2
309,486,1
309,378,2
309,265,7
310,223,1
310,99,1
310,38,5
310,268,1
310,36,0.5
310,8,
311,32,1
311,21,0.5
311,8,2
312,3,2
312,107,6
312,351,1
312,54,2
312,205,1
312,26,1
312,25,0.5
313,385,1
313,347,1
313,336,0.5
313,37,
313,18,
313,30,
314,487,4
314,264,0.5
314,321,0.5
314,488,0.5
314,104,1
314,458,2
314,489,0.5
314,88,1
314,87,
315,20,1
315,163,1
315,13,0.5
315,265,
315,442,0.5
315,36,0.5
316,410,1
316,65,100
316,2,0.16
316,73,30
316,45,1
316,34,6
316,347,1
316,74,0.3
316,18,0.3
316,30,
317,490,1
317,52,
317,147,5
317,113,3
317,7,
317,442,0.5
317,36,0.5
318,491,1
318,492,60
318,493,2
318,143,0.125
318,93,0.5
318,15,2
318,54,1
318,17,0.5
318,243,1
318,16,3
318,25,
318,494,
318,495,0.5
318,17,0.5
318,16,1
319,20,1
319,214,1
319,496,2
319,497,2
319,36,2
319,265,4
319,484,
319,93,0.5
319,186,0.5
319,18,0.3
320,498,0.5
320,321,0.6
320,468,0.5
320,75,1
320,458,2
320,459,
321,27,0.5
321,2,0.5
321,398,0.5
321,129,1
321,119,1
321,30,
321,18,
321,37,
322,325,6
322,202,1
322,2,0.25
322,499,1
322,51,1
322,14,1
322,159,1.5
322,36,1
322,8,5
322,9,
322,154,
322,113,
322,282,
323,11,300
323,46,3
323,92,3
323,72,2
323,14,1
323,119,1
323,47,3
323,37,
323,2,5
323,23,1
323,142,0.5
323,207,2
323,174,1
323,18,
323,30,
324,77,1
324,57,80
324,190,3
324,28,2
324,18,
324,30,
324,47,2
325,500,1
325,501,1
325,36,1
325,8,
325,21,0.2
325,121,
325,13,
325,357,3
325,318,1.5
325,202,0.5
326,14,2
326,27,0.25
326,2,0.16
326,398,0.25
326,46,5
326,45,1
326,30,
326,18,
327,6,1
327,351,0.5
327,107,3
327,21,0.25
327,10,1
327,8,
327,26,
327,54,0.5
327,8,
327,26,
328,139,2
328,140,2
328,35,1
328,474,2
328,502,2
329,17,2
329,503,
330,319,150
330,504,1.5
330,505,3
330,494,1.5
330,17,0.5
331,506,2
331,6,1
331,21,1
331,107,3
331,475,1.5
332,319,4
332,71,4
332,21,0.5
332,276,0.25
332,6,1
332,14,1
332,2,0.25
332,54,0.5
332,62,0.5
332,30,
333,507,500
333,134,1
333,14,1
333,21,0.2
334,139,1
334,128,4
334,126,1
334,35,1
334,154,2
334,17,1
335,186,1
335,2,1
335,11,
336,139,1
336,128,4
336,2,2
336,126,0.5
336,154,2
336,119,2
336,17,1
337,508,1
337,36,2.5
337,140,0.5
337,348,5
337,156,2
337,27,0.5
337,2,0.16
337,163,1
337,176,1
337,35,0.5
338,214,1
338,347,0.5
338,2,0.16
338,45,2
338,75,2
338,38,2
338,18,
338,30,
339,193,2
339,240,
339,203,
339,73,0.2
339,107,3
339,6,1
339,475,1
340,193,2
340,410,1
340,14,1
340,51,1
340,54,2
340,17,1
340,30,
341,77,1
341,509,80
341,28,2
341,2,0.16
341,71,2
341,74,2
341,177,
341,47,3
341,30,
341,18,0.5
342,510,1
342,36,3
342,2,0.25
342,21,0.2
342,28,2
342,129,0.5
343,6,1
343,511,0.3
343,512,1
343,143,0.25
343,430,0.125
343,276,0.125
343,240,1
343,203,1
343,160,3
344,32,1
344,36,350
344,14,1
344,35,1
344,113,
344,127,
345,32,1
345,193,1
345,2,0.25
345,319,
345,21,0.5
345,222,500
345,41,1
345,24,1
346,6,1
346,513,1
346,140,1
346,35,1
346,52,
346,16,2
346,17,1
346,18,
347,6,1
347,150,3
347,154,1
347,35,1
347,52,
347,207,1
347,18,
347,26,
348,32,1
348,162,8
348,57,3
348,274,1
348,2,0.3
348,163,1
348,21,0.25
348,36,3
348,23,0.5
348,54,1
348,24,1
349,143,1
349,18,
349,21,0.25
349,13,1
349,113,1
349,26,
349,54,2
349,18,
349,17,
349,36,2
349,25,0.6
350,514,1
350,515,1
351,516,1
351,164,5
351,517,2
351,518,1
351,14,1
351,165,2
351,18,0.5
351,30,
351,309,1
351,21,0.2
351,127,1
351,24,0.5
352,519,1
352,520,1
352,2,0.25
352,325,2
352,126,0.5
353,197,1
353,485,5
353,319,
353,73,
353,14,0.5
354,410,1
354,193,1
354,51,1
354,2,0.5
354,319,0.125
354,73,0.3
354,36,0.25
354,521,4
354,62,2
354,17,0.3
354,36,2
354,154,
354,5,1
354,282,0.5
355,116,2
355,139,1
356,321,1
356,27,100
356,261,1
356,522,2
356,104,1
357,32,1
357,21,0.2
357,523,1
357,2,0.25
357,36,300
357,15,1
357,24,1
357,17,1
357,10,1
357,23,0.5
358,6,1
358,2,0.16
358,140,0.5
358,156,1
358,14,2
358,8,
358,54,1
358,17,0.3
358,52,1
358,369,0.5
359,140,1
359,230,4
359,14,1
359,38,0.5
359,142,1
359,8,
360,524,1
360,65,100
360,2,0.25
360,319,1
360,21,0.2
360,41,1
360,10,1
360,23,
360,36,0.5
360,254,1
360,8,
361,32,1
361,525,1
361,21,1
361,222,500
361,14,1
361,24,0.5
361,163,1
362,330,8
362,75,100
362,104,2
362,141,2
362,526,2
363,197,1
363,319,2
363,65,1
363,527,
363,93,1
364,139,2
364,319,1
364,73,0.125
364,61,2
364,14,1
364,17,1
365,340,0.5
365,14,2
365,104,2
365,231,1
366,6,1
366,156,2
366,25,1
366,17,
366,528,30
366,153,1
366,127,2
366,389,3
366,400,1
366,10,
366,243,0.5
366,23,0.3
366,529,
366,25,
367,506,1
367,530,1
367,54,1
367,205,0.5
367,10,1
367,36,1
367,21,1
367,51,1
367,93,0.5
368,349,100
368,2,0.125
368,14,1
368,21,0.2
368,6,1
368,282,
368,113,2
368,200,0.5
368,54,2
368,17,1
368,10,1
368,30,
369,531,200
369,18,
369,30,
369,2,0.25
369,259,1
369,400,3
369,200,3
369,10,1
369,98,1
369,23,0.5
370,28,4
370,163,3
370,77,1
370,18,
370,30,
370,47,
371,36,550
371,32,1
371,156,1
371,45,1
371,36,2
371,127,
372,532,8
372,533,1
372,169,25
373,75,550
373,32,1
373,534,0.5
373,156,1
374,139,2
374,119,3
374,71,1
374,129,0.5
375,45,2
375,38,2
375,75,1.5
375,128,1
375,17,3
375,30,
375,37,
376,6,1
376,57,10
376,73,2
376,21,2
376,362,1
376,14,2
376,75,3
376,23,0.5
376,18,
376,30,
376,10,1
376,36,0.5
376,207,3
376,205,0.5
376,15,0.25
376,24,0.25
376,10,2
377,535,1
377,162,0.5
377,44,0.5
377,36,0.5
377,14,1
377,21,0.16
377,2,1
377,21,1
377,120,2
377,8,
377,17,1
377,18,1
377,34,1
377,36,2
378,241,1
378,531,80
378,143,20
378,201,0.25
378,94,0.25
378,259,1
378,306,
378,113,1
378,154,3
378,7,0.5
378,97,1
378,389,1
378,17,
378,30,
379,6,1
379,2,2
379,156,3
379,140,0.5
379,129,1
379,26,0.5
380,6,0.6
380,52,1
380,65,80
380,484,0.16
380,115,2
380,2,0.125
380,240,2
380,154,3
380,174,1
381,6,0.6
381,52,1
381,319,2
381,536,1
381,537,2
381,154,1
382,348,12
382,6,1
382,2,0.5
382,94,1
382,8,
382,30,
382,26,
382,54,1
382,17,1
382,207,2
382,15,1
382,23,1
382,36,0.25
383,390,1
383,519,1
383,236,1
383,230,2
383,129,1
384,536,1
384,2,0.125
384,14,1
384,21,0.2
384,6,1
384,282,2
384,113,2
384,200,0.5
384,54,2
384,17,1
384,10,1
384,30,
385,60,50
385,268,0.5
385,14,1
385,21,1
385,8,
386,538,200
386,437,2
386,26,2
386,24,1
386,25,0.5
387,333,1
387,36,100
387,539,1
387,105,2
387,199,3
387,6,3
387,317,2
387,78,10g(작은송이2개)
387,6,3
387,65,0.3
387,158,1
387,19,3
387,540,4
388,541,1
388,274,1
388,2,0.5
388,54,1
388,62,1
388,17,1
388,23,1
388,25,
388,10,3
388,36,0.5
389,20,1
389,542,3
389,543,
389,17,0.5
389,16,1
389,143,0.2
389,93,0.5
390,426,1
390,506,0.6
390,2,1
390,36,3
390,8,
390,41,2
390,205,1
390,10,1
390,30,
390,93,0.5
390,51,1
390,113,
391,4,2
391,357,1
391,36,500
391,437,1
391,18,0.25
391,14,1
392,202,1
392,401,1
392,128,3
392,36,3
392,143,
393,106,150
393,268,1
393,142,1
393,8,3
393,400,1
393,16,1
393,17,0.5
393,113,1
393,494,
394,11,120
394,6,1
394,2,0.25
394,73,0.16
394,21,2
394,77,1
394,75,1
394,116,1
394,250,1
394,54,4
394,17,1
394,23,1
394,10,2
394,25,1
394,30,
395,544,1
395,77,1
395,107,5
395,2,0.5
395,71,3
395,18,
395,30,
395,74,1
395,250,2
395,163,1
395,37,
396,176,1
396,73,0.16
396,65,1
396,21,0.125
396,545,2
396,546,6
397,547,1
397,35,2
397,230,2
397,37,
398,32,1
398,2,0.25
398,46,6
398,14,1
398,163,1
398,21,0.25
398,36,3
399,119,0.6
399,132,0.5
399,34,0.6
399,18,
399,14,1
399,129,
399,335,0.5
399,37,
400,548,30
400,133,
400,21,0.25
400,36,1
400,437,1
401,549,15
401,14,2
401,6,1
401,113,1
402,136,2
402,135,2
403,139,2
403,550,1
404,32,1
404,203,10
404,21,0.25
404,36,2.6
404,163,1
404,24,0.5
404,23,0.5
405,6,1
405,258,4
405,2,0.5
405,14,1
405,113,
405,8,
405,54,3
405,17,1
405,10,2
405,36,0.5
406,551,2
406,75,0.25
406,552,1
407,401,1
407,14,1
407,35,1
407,8,
407,143,0.25
407,36,3
408,171,1.5
408,437,1
408,129,2
408,347,1
408,46,3
408,78,20
408,2,0.5
408,72,1
409,506,2
409,6,1
409,240,2
409,203,2
409,493,3
409,553,0.5
409,73,0.16
409,475,
409,25,
409,18,
409,99,2
409,8,
410,554,10
410,18,
410,30,
410,38,0.5
410,14,1
410,409,1
410,8,3
410,555,3
411,556,1
411,163,4
411,36,2
411,154,
412,557,1
412,32,1
412,21,0.2
412,36,2.5
413,220,1
413,45,2
413,126,1
414,11,120
414,6,1
414,2,0.25
414,73,0.16
414,21,2
414,2,0.5
414,129,1
414,54,4
414,17,1
414,23,1
414,10,2
414,25,1
414,30,
415,357,1
415,258,3
415,21,0.25
415,52,0.25
415,14,1
415,558,1
415,36,500
415,18,
416,559,2
416,14,1
416,140,2
416,35,1
416,8,
417,560,1
417,6,1
417,561,2
417,36,1.5
417,127,
417,413,
418,6,1
418,348,120
418,14,2
418,2,0.5
418,154,
418,8,
418,41,3
418,10,2
418,205,2
418,30,
418,113,1
419,32,1
419,75,1
419,2,0.25
419,116,1
419,250,1
419,71,3
419,18,
419,30,
420,161,1
420,21,1
420,299,0.5
420,163,1
420,562,1.5
420,41,2
420,23,0.5
420,36,1
420,15,1
420,24,1
421,46,7
421,61,40
421,240,2
421,2,0.25
421,6,1
421,41,3
421,24,1.5
421,16,1
421,23,1
421,243,1.5
421,25,1
421,26,
422,2,1
422,75,2
422,563,3
422,504,2
423,147,200
423,437,1.5
423,268,6
423,36,50
423,171,
424,564,2
424,20,1
424,437,1.5
424,36,3
424,28,2
424,171,1
425,223,1
425,14,2
425,36,0.3
425,35,1
425,126,1
426,565,1
426,139,2
426,35,2
427,410,1
427,2,0.5
427,21,0.5
427,73,0.3
427,56,
427,113,
427,54,3
427,17,0.5
427,36,0.5
427,64,0.5
427,36,1
427,30,
427,25,
428,176,1
428,71,3
428,319,3
428,2,0.25
428,28,3
428,14,1
428,8,
428,282,
428,521,3
428,205,1
429,560,4
429,154,4
429,17,1
429,335,0.5
429,37,
430,386,1
430,347,2
430,203,4
430,163,1
430,301,4
430,36,3.5
431,77,1
431,119,2
431,71,2
431,72,1
431,2,0.3
431,28,4
431,18,
431,47,
431,36,
431,37,
432,139,3
432,45,3
432,23,1
432,104,1.5
432,116,3
432,75,5
432,37,
433,72,7
433,23,1.5
433,47,0.6
433,18,
433,30,
433,335,1
433,250,
433,37,
434,139,2
434,409,2
434,14,2
434,75,2
434,17,0.5
434,18,
434,8,
435,223,1
435,75,1.5
435,35,1
435,71,2
435,8,
435,2,0.5
435,28,3
435,36,
435,113,
436,139,2
436,21,1
436,45,3
436,104,2
436,126,1
437,434,0.5
437,2,0.5
437,186,0.5
437,47,
437,18,
437,30,
437,335,0.5
437,45,1
437,47,1
437,16,1
437,17,1
438,298,1
438,8,2
438,23,1
438,17,1
438,18,0.3
438,153,2
438,566,2
438,52,1
438,154,
438,6,1
438,18,
438,25,1
439,27,0.5
439,71,6
439,174,
439,207,
440,77,1
440,567,5
440,71,3
440,107,3
440,47,
440,568,
440,18,
441,140,1
441,14,1
441,203,6
441,38,0.5
441,8,
442,139,2
442,45,3
442,17,2
443,258,4
443,2,0.5
443,163,1
443,21,0.25
443,4,0.5
443,60,0.5
443,569,2
443,24,3
443,41,2
443,23,1
444,570,1
444,126,1
444,119,3
444,128,2
444,140,2
444,2,0.25
444,431,0.25
444,276,0.25
445,14,1
445,6,1
445,571,2
445,165,0.5
445,18,0.5
445,25,1
445,219,1
445,299,8
445,572,1
445,36,4
446,139,2
446,14,1
446,140,2
446,35,1
446,207,
446,8,
447,401,1
447,223,1
447,16,1
447,30,
447,24,
448,11,200
448,21,4
448,2,0.25
448,6,1
448,45,1
448,18,
448,30,
448,23,0.5
448,54,2
448,10,2
448,573,3
449,139,2
449,8,
449,35,2
449,129,3
449,45,2
449,23,1
449,17,0.5
449,37,
450,32,1
450,2,0.25
450,430,0.25
450,362,0.25
450,348,7
450,8,
450,36,0.5
450,33,0.6
450,207,4
451,574,200
451,18,
451,30,
451,87,1
451,45,1
451,107,2
451,575,250
451,573,3
451,18,
451,30,
451,178,5
451,450,1
452,32,1
452,2,0.25
452,133,1
452,163,2
452,113,
452,33,1
452,54,2
452,17,2
452,16,2
452,36,1
453,485,7
453,8,
453,21,4
453,41,1
453,17,1
453,24,1
453,25,0.5
453,23,0.5
453,494,
454,139,3
454,141,2
454,174,2
454,140,2
454,116,2
454,45,1
454,14,1
455,276,1
455,264,0.5
455,576,1
455,276,1
455,186,1
455,576,1
455,277,1
455,577,1
455,576,1
455,578,1
455,579,2
455,576,1
455,276,1
455,580,10
455,576,1
456,6,1
456,201,0.5
456,226,1
456,25,1
456,14,1
456,127,
456,219,
456,30,
456,8,
457,335,0.25
457,2,0.25
457,276,0.3
457,277,0.3
457,578,0.3
457,19,0.16
457,581,3
457,8,
457,126,1
457,119,0.5
458,350,10
458,14,1
458,21,0.25
458,23,0.5
458,165,0.5
458,18,
458,164,400
458,13,0.25
459,193,200
459,2,0.5
459,21,1
459,6,1
459,8,
459,17,1
459,54,0.5
459,10,1
459,242,1
459,23,0.5
459,205,1
459,25,1
459,36,2
460,32,1
460,36,
460,75,2
460,21,1
460,24,1
461,6,1
461,582,2
461,21,0.5
461,298,
461,57,0.5
461,14,1
461,562,2
461,583,
462,77,1
462,120,80
462,2,0.25
462,47,1
462,119,1
462,207,1
462,36,300
462,23,1
462,30,
462,37,
463,6,1
463,584,2
463,21,1
463,18,
463,8,
464,6,1
464,107,4
464,8,3
464,23,1
464,45,0.5
464,54,1
464,18,
465,20,1
465,36,
465,143,0.25
465,2,0.25
465,585,1
465,15,2
465,24,1
465,41,1
465,23,1
465,16,3
465,17,2
465,25,3
465,26,1
465,163,0.5
466,32,1
466,27,1
466,36,600
466,18,0.5
466,17,1
466,586,1.5
466,219,5
466,143,
466,46,
467,134,1
467,587,1
467,265,
467,36,1.5
467,17,1
467,16,1
467,113,
467,182,
468,240,8
468,73,0.16
468,156,0.5
468,6,1
468,25,1
468,15,1
468,17,0.5
468,25,1
468,14,1
469,588,150
469,36,3
469,21,0.5
469,249,60
469,70,0.5
469,51,0.5
469,67,1
469,24,1
469,24,1
469,23,0.5
469,8,1
469,25,1
470,430,0.5
470,276,0.5
470,362,0.5
470,4,0.5
470,107,5
470,118,2
470,18,
470,30,
470,65,1
470,452,
471,57,7
471,23,2
471,45,2
471,37,1
471,30,
471,18,
472,506,2
472,6,1
472,156,1
472,21,1
472,54,1
472,24,0.5
472,15,0.5
472,30,
472,17,0.5
472,25,0.5
472,127,
473,6,1
473,27,0.5
473,21,0.5
473,298,
473,163,1
473,17,0.16
473,562,1
473,16,1
474,491,1
474,470,1
474,36,
474,265,
474,143,
474,93,0.5
474,493,
474,589,
474,16,
475,11,200
475,107,4
475,6,1
475,21,1
475,2,0.25
475,47,1
475,45,1
475,30,
475,573,2
475,62,1
475,14,1
475,113,1
476,139,2
476,259,1
477,77,1
477,2,0.5
477,107,4
477,163,1
477,71,3
477,47,2
477,54,2
477,17,1
477,25,1
478,32,1
478,36,3
478,474,1
478,21,1
478,24,1
479,6,1
479,2,0.25
479,72,3
479,18,
479,30,
479,47,2
479,45,1
479,75,1
479,250,1
479,129,0.5
479,113,1
480,11,120
480,335,0.5
480,2,0.25
480,73,0.25
480,21,2
480,291,
480,25,1
480,118,1
480,129,
480,36,1
480,54,1
480,17,0.5
480,23,3
480,2,0.5
480,372,0.5
480,297,
481,11,120
481,204,1
481,2,0.25
481,73,0.25
481,21,2
481,291,
481,25,1
481,118,1
481,36,1
481,54,1
481,17,0.5
481,23,3
481,2,0.5
481,372,0.5
481,297,
482,11,120
482,6,1
482,2,0.25
482,73,0.25
482,21,2
482,291,
482,25,1
482,118,1
482,36,1
482,54,1
482,17,0.5
482,23,3
482,2,0.5
482,372,0.5
482,297,
483,77,1
483,212,1
483,119,0.5
483,107,3
483,163,1
483,2,0.25
483,47,1
483,37,
484,590,1
484,6,1
484,432,1
484,160,
484,25,1
484,219,
485,590,1
485,591,1
485,33,1
485,36,
485,21,0.3
485,93,0.5
486,6,1
486,14,1
486,54,1
486,25,0.5
486,219,0.5
486,113,1
487,139,2
487,140,1
487,35,1
487,325,2
487,14,1
487,45,1
487,592,2
487,154,1
487,205,1
487,17,0.5
488,32,1
488,36,
488,447,7
488,2,0.25
488,76,3
488,45,1
488,35,2
488,75,1.5
488,18,
488,30,
488,37,
489,489,0.5
489,238,1
489,265,1
489,218,
490,77,1
490,107,4
490,45,1
490,203,50
490,250,0.25
490,187,5
490,47,0.25
490,23,1
490,18,0.25
490,30,
491,203,10
491,6,1
491,18,
491,25,1
491,202,0.5
491,242,2
491,15,1
491,25,1
491,219,1
492,411,1
492,14,1
492,73,20
492,113,2
492,18,
492,38,1
492,163,1
493,593,1
493,127,
493,54,1
493,17,1
493,25,1
493,113,1
494,6,1
494,151,
494,71,6
494,25,1
494,219,1
495,77,1
495,186,0.5
495,132,2
495,2,0.5
495,119,1
495,36,500
495,23,1
495,37,
496,476,1
496,21,1
496,2,0.25
496,12,0.5
496,73,0.16
496,163,1
496,15,2
496,24,1
496,54,1
496,16,3
496,10,2
496,17,1
496,23,0.5
496,219,1
497,312,90
497,6,1
497,2,30
497,94,0.25
497,14,1
497,113,2
497,62,2
498,173,0.25
498,10,1
498,45,2
498,18,
498,30,
498,54,2
498,10,2
498,36,2
498,17,1
498,23,0.5
498,88,0.5
498,113,1
499,411,300
499,2,0.25
499,21,1
499,219,0.5
499,6,1
499,15,1
499,24,1
499,23,0.5
499,54,0.5
499,10,1
499,205,1
499,36,1
499,14,1
499,113,1
500,6,1
500,153,30
500,116,1
500,182,1
500,25,1
500,219,1
501,330,15
501,342,2
501,265,0.5
501,74,
501,322,
502,560,1.5
502,77,1
502,2,0.25
502,107,4
502,45,2
502,75,5
502,54,1
502,52,
503,78,50
503,347,0.5
503,2,0.25
503,45,1
503,75,1
503,36,1
503,30,
503,116,1
503,250,1
503,594,1
503,129,2
503,18,
504,506,100
504,64,2
504,319,50
504,60,30
504,6,1
504,18,
504,30,
504,154,2
504,54,1
504,10,2
504,113,1
505,74,80
505,17,1
505,595,1
505,75,200
505,444,2
505,222,
505,482,
506,523,1
506,2,0.25
506,21,1
506,6,1
506,54,1
506,62,1
506,25,1
506,219,0.5
506,14,1
507,596,50
507,597,50
507,598,50
507,25,1
507,6,1
507,15,4
507,448,2
507,10,1
507,17,1
507,30,
507,36,0.25
507,14,1
508,464,1
508,315,1
508,265,1
508,75,1
508,74,
509,77,1
509,21,2
509,71,3
509,107,4
509,2,0.25
509,45,1
509,75,200
509,116,2
509,18,
509,30,
509,235,2
509,250,
509,37,
510,6,1
510,325,3
510,15,1
510,17,1
510,10,1
510,54,0.5
510,23,0.25
510,36,2
510,30,
510,583,1
511,6,1
511,140,0.5
511,2,0.5
511,14,1
511,54,2
511,17,1
511,10,1
511,36,50
511,113,1
512,197,1
512,212,0.5
512,156,0.5
512,17,1
512,25,1
512,143,0.2
513,333,2
513,45,2
513,104,1
513,17,2
513,18,
513,75,0.5
514,164,500
514,14,4
514,21,1
514,2,40
514,64,1
514,36,20
514,165,0.5
514,23,0.25
514,30,
514,163,0.5
515,139,1
515,14,1
515,75,100
515,18,
515,17,0.5
515,45,0.2
515,104,1
516,485,8
516,36,3
516,6,1
516,54,2
516,25,
516,127,
517,2,1
517,14,1
517,6,1
517,272,1
517,54,2
517,10,1
517,25,1
517,219,0.5
517,113,1
518,6,1
518,325,3
518,156,2
518,2,1
518,140,2
518,8,1
518,25,1
518,129,1
518,15,1
518,207,1
518,205,1
519,541,1
519,6,1
519,54,2
519,238,2
519,2,0.5
519,14,1
520,333,1
520,36,0.3
520,75,250
520,104,
520,324,
521,583,2
521,36,1
521,17,3
521,444,1
522,75,1
522,599,3
522,315,1
522,265,1
523,14,3
523,8,
523,14,1
523,38,0.5
523,142,1
523,120,200
523,600,2
523,38,1
523,18,
523,30,
524,113,1
524,8,0.25
524,20,1
524,54,2
524,62,1
524,17,0.5
525,14,2
525,199,90
525,113,1
525,35,1
525,6,1
525,18,
525,30,
525,25,1
525,219,
525,54,1
526,292,1
526,601,4
527,485,10
527,119,1
527,129,1
527,37,
